Id,Exhibit_Group,Exhibit_Name,Exhibit_Popularity,Language,Complexity,Exhibit_Copy
66,Power On,Cycle to Power,2,Spanish,Standard,"# El poder de ti

Los estudiantes de la Academia de Arte Dramático de Estocolmo le pidieron a Robert Frstemann que les hiciera unas tostadas. No tenían hambre, querían demostrar cuánta energía utilizamos en comparación con la que podríamos generar nosotros mismos. Robert Frstemann no es un chef, es un ex campeón mundial de ciclismo en pista y medallista olímpico de Alemania. Y la tostadora no estaba enchufada a la pared, estaba enchufada a una bicicleta estática con un generador. Frstemann se subió a la bicicleta y comenzó a pedalear. Luchó, se esforzó y dio todo lo que tenía. No fue fácil. Usando solo la fuerza de sus músculos, generó alrededor de 700 vatios durante unos dos minutos, un esfuerzo enorme para un ser humano. Frstemann estaba completamente exhausto, pero logró hacer una tostada. Tu tostadora no se agota después de hacer una tostada. La electricidad realiza una enorme cantidad de trabajo por nosotros.

## Pedaleando hacia la energía

### ¿Qué está pasando?

* Pedaleas durante 30 segundos.
* Tu esfuerzo se mide en kilovatios hora.
* Multiplicamos tu esfuerzo por minutos.
* Ese es el tiempo que tendrías que pedalear para que uno de los aparatos funcione durante X cantidad de tiempo.
* Un aparato funciona durante X cantidad de tiempo a medida que los kilovatios hora cuentan hacia atrás."
67,Power On,Energy Jeopardy,3,Spanish,Simplified,"### Tu cerebro eléctrico

Tu cerebro es sorprendentemente eficiente, considerando que es la cosa más compleja del universo. Funciona con aproximadamente 20 vatios, suficiente para alimentar dos bombillas LED. Una computadora con las mismas capacidades probablemente necesitaría alrededor de mil millones de vatios de energía. Los miles de millones de neuronas en tu cerebro forman billones de conexiones. Los impulsos eléctricos se desplazan rápidamente, saltando de neurona en neurona, transportando todo tipo de información. Tus sentidos, pensamientos y emociones son eléctricos."
67,Power On,Energy Jeopardy,3,English,Simplified,"### Your Electric Brain

Your brain is astonishingly efficient considering it's the most complex thing in the universe. It runs on roughly 20 watts, enough to power two LED bulbs. A computer with the same abilities would probably need around a billion watts of power. The billions of neurons in your brain form trillions of connections. Electrical impulses zip along, hopping from neuron to neuron, carrying all kinds of information. Your senses, thoughts, and emotions are electric."
67,Power On,Energy Jeopardy,3,Hmong,Simplified,"### Koj lub hlwb hluav taws xob

Koj lub hlwb xav tsis thoob vim tias nws yog qhov nyuaj tshaj plaws hauv lub ntiaj teb. Nws khiav ntawm kwv yees li 20 watts, txaus rau lub zog ob lub qhov muag teev LED. Lub khoos phis tawj uas muaj peev xwm zoo ib yam yuav xav tau nyob ib puag ncig ib lab watts ntawm lub zog. Cov billions ntawm neurons hauv koj lub hlwb tsim trillions ntawm kev sib txuas. Hluav taws xob impulses zip nrog, hopping los ntawm neuron mus rau neuron, nqa txhua yam ntaub ntawv. Koj qhov kev xav, kev xav, thiab kev xav yog hluav taws xob."
71,Power On,Gravity Ball Wall,2,Hmong,Simplified,"Gravity Ball Wall
================

Dej fais fab hauv Wisconsin
----------------

Koj puas paub tias Wisconsin muaj cov chaw tsim hluav taws xob tshwj xeeb uas siv dej los ua hluav taws xob? Ob ntawm cov nroj tsuag no nyob rau ntawm tus dej Brule thiab Pine. Lawv siv dej txav los tsim hluav taws xob, ib yam li koj yuav siv lub tsheb kauj vab pedal los ua lub teeb ci!

Solar Energy yog dab tsi?
----------------------

Lub hnub zoo li tus superhero uas pab nqa dej mus rau saum huab cua. Cov dej no ces poob rov qab los rau hauv lub ntiaj teb li los nag lossis daus.

Nws Ua Haujlwm Li Cas?
----------------------

Cov dej ntog saum ntuj thiab ntws hla av mus rau hauv cov dej ntws. Cov dej txav no tuaj yeem siv los ua cov tshuab tshwj xeeb tig ncig. Cov tshuab no ces tig lub zog ntawm cov dej txav mus rau hauv hluav taws xob!"
71,Power On,Gravity Ball Wall,2,English,Simplified,"Gravity Ball Wall
================

Water Power in Wisconsin
--------------------

Did you know that Wisconsin has special power plants that use water to make electricity? Two of these plants are on the Brule and Pine rivers. They use moving water to create electricity, just like how you might use a bike pedal to make a light shine!

What is Solar Energy?
---------------------

The sun is like a superhero that helps lift water up into the air. This water then falls back down to the earth as rain or snow.

How Does it Work?
------------------

Water falls from the sky and flows across the land into rivers. This moving water can be used to make special machines spin around. These machines then turn the energy of the moving water into electricity!"
71,Power On,Gravity Ball Wall,2,Spanish,Simplified,"Muro de bolas de gravedad
================

Energía hidráulica en Wisconsin
--------------------

¿Sabías que Wisconsin tiene plantas de energía especiales que utilizan agua para generar electricidad? Dos de estas plantas están en los ríos Brule y Pine. ¡Usan agua en movimiento para crear electricidad, de la misma manera que usarías un pedal de bicicleta para hacer brillar una luz!

¿Qué es la energía solar?
---------------------

El sol es como un superhéroe que ayuda a elevar el agua al aire. Esta agua luego cae de nuevo a la tierra en forma de lluvia o nieve.

¿Cómo funciona?
------------------

El agua cae del cielo y fluye por la tierra hasta los ríos. Esta agua en movimiento se puede utilizar para hacer girar máquinas especiales. ¡Estas máquinas luego convierten la energía del agua en movimiento en electricidad!"
71,Power On,Gravity Ball Wall,2,Spanish,Standard,"**Energía hidráulica en Wisconsin**
We Energies opera 13 plantas de energía hidroeléctrica, dos de las cuales están en Wisconsin. La primera está en el río Brule, cerca de Florence. Fue construida en 1919 y puede generar hasta 5.300 kilovatios, lo que es suficiente para alimentar 4.416 tostadoras. La otra está en el río Pine, también cerca de Florence. Fue construida en 1922 y puede generar hasta 3.600 kilovatios, lo que es suficiente para alimentar 3.000 tostadoras.

**Energía solar**
Cada día, el Sol realiza una enorme cantidad de trabajo elevando miles de millones de toneladas de agua a la atmósfera. La energía del Sol se almacena en este vapor de agua como energía potencial gravitatoria.

**Energía cinética**
Con el tiempo, el vapor de agua se condensa. Se forman las nubes. El agua cae en forma de lluvia o nieve y luego fluye cuesta abajo hacia los ríos y, finalmente, de regreso al océano.

**Energía eléctrica**
El agua que fluye se puede utilizar para hacer girar las turbinas, lo que hace girar a su vez a los generadores. Los generadores transforman esta energía cinética en energía eléctrica."
71,Power On,Gravity Ball Wall,2,English,Standard,"**Water Power in Wisconsin**
We Energies operates 13 hydroelectric power plants, two of which are in Wisconsin. The first is on the Brule River near Florence. It was constructed in 1919 and can generate up to 5,300 kilowatts. That's enough to power 4,416 toasters. The other is on the Pine River, also near Florence. It was constructed in 1922 and can generate up to 3,600 kilowatts, which is enough to power 3,000 toasters.

**Solar Energy**
Each day, the Sun does a tremendous amount of work lifting billions of tons of water into the atmosphere. The Sun's energy is stored in this water vapor as gravitational potential energy.

**Kinetic Energy**
Eventually, the water vapor condenses. Clouds form. The water falls as rain or snow then flows downhill into rivers and eventually back to the ocean.

**Electrical Energy**
Flowing water can be used to make turbines spin, which causes generators to spin. Generators transform this kinetic energy into electrical energy."
71,Power On,Gravity Ball Wall,2,Hmong,Standard,"**Water Power hauv Wisconsin**
Peb Energies ua haujlwm 13 lub chaw tsim hluav taws xob hluav taws xob, ob qho hauv Wisconsin. Thawj yog nyob rau ntawm Brule River ze Florence. Nws tau tsim nyob rau xyoo 1919 thiab tuaj yeem tsim tau txog li 5,300 kW. Qhov ntawd txaus rau lub zog 4,416 toasters. Lwm qhov yog nyob ntawm Pine River, kuj nyob ze Florence. Nws tau tsim nyob rau hauv 1922 thiab muaj peev xwm tsim tau txog li 3,600 kilowatts, uas yog txaus rau lub hwj chim 3,000 toasters.

** Hnub Ci Zog **
Txhua hnub, Lub Hnub ua haujlwm ntau heev nqa ntau lab tons ntawm dej mus rau hauv qhov chaw. Lub hnub lub zog yog khaws cia nyob rau hauv cov dej vapor no raws li gravitational muaj peev xwm zog.

**Kinetic zog**
Thaum kawg, cov dej vapor condenses. Huab form. Cov dej ntog li nag lossis daus ces ntws los rau hauv cov dej ntws thiab thaum kawg rov qab mus rau dej hiav txwv.

** Hluav Taws Xob **
Cov dej ntws tuaj yeem siv los ua turbines spin, uas ua rau cov tshuab hluav taws xob tig. Generators hloov lub zog kinetic no mus rau hauv hluav taws xob hluav taws xob."
72,Power On,Run the City,2,English,Simplified,"### A Balance of Power

How does We Energies generate and send electricity to Milwaukee right when it's needed? By using multiple types of power plants, each with different strengths. To determine which plants to operate when, We Energies considers the amount of electricity the city needs at various times alongside conditions (like weather) that impact the availability of different power sources.

### Work together to make all the buildings light up.

#### Build power plants fast & early.

* Some plants require more work to build than others.

#### Watch the weather.

* Storms, wind, the temperature, and the sun can affect how much power is needed and how much you can generate.

#### Choose the most efficient plant.

* Some plants require less work to generate the same amount of energy.

#### Meet high demand.

* Run fastest at dawn and dusk when most people are at home using power."
72,Power On,Run the City,2,Hmong,Simplified,"### Ib Leeg Ntawm Lub Zog

Peb Energies tsim thiab xa hluav taws xob li cas rau Milwaukee thaum nws xav tau? Los ntawm kev siv ntau hom fais fab nroj tsuag, txhua tus muaj zog sib txawv. Txhawm rau txiav txim siab seb cov nroj tsuag twg yuav tsum ua haujlwm thaum twg, Peb Lub Zog txiav txim siab txog cov hluav taws xob uas lub nroog xav tau nyob rau ntau lub sijhawm nrog rau cov xwm txheej (xws li huab cua) uas cuam tshuam rau cov khoom siv hluav taws xob sib txawv.

### Ua hauj lwm ua ke los ua kom txhua lub tsev ci ntsa iab.

#### Tsim cov nroj tsuag hluav taws xob sai & ntxov.

* Qee cov nroj tsuag xav tau kev ua haujlwm ntau dua los tsim dua lwm tus.

#### Saib huab cua.

* Cov cua daj cua dub, cua, qhov kub thiab txias tuaj yeem cuam tshuam lub zog xav tau ntau npaum li cas thiab koj tuaj yeem tsim tau ntau npaum li cas.

#### Xaiv cov nroj tsuag zoo tshaj plaws.

* Qee cov nroj tsuag xav tau kev ua haujlwm tsawg dua los tsim kom muaj zog tib yam.

#### Ua tau raws li qhov xav tau siab.

* Khiav ceev tshaj plaws thaum kaj ntug thiab tsaus ntuj thaum neeg feem coob nyob hauv tsev siv lub zog."
72,Power On,Run the City,2,Spanish,Simplified,"### Un equilibrio de poder

¿Cómo genera We Energies y envía electricidad a Milwaukee justo cuando se necesita? Utilizando varios tipos de plantas de energía, cada una con diferentes potencias. Para determinar qué plantas operar y cuándo, We Energies considera la cantidad de electricidad que la ciudad necesita en distintos momentos junto con las condiciones (como el clima) que afectan la disponibilidad de diferentes fuentes de energía.

### Trabajen juntos para que todos los edificios se iluminen.

#### Construyan plantas de energía rápido y temprano.

* Algunas plantas requieren más trabajo para construirse que otras.

#### Observen el clima.

* Las tormentas, el viento, la temperatura y el sol pueden afectar la cantidad de energía que se necesita y la que se puede generar.

#### Elijan la planta más eficiente.

* Algunas plantas requieren menos trabajo para generar la misma cantidad de energía.

#### Satisfagan la alta demanda.

* Funcionan más rápido al amanecer y al anochecer, cuando la mayoría de las personas están en casa usando energía."
73,Power On,Seeing Heat,2,Spanish,Standard,"**Luz invisible**
Todos los objetos emiten luz infrarroja. Algunos más que otros.
Emites más luz infrarroja que un cubo de hielo. Algunos animales, como las víboras y los mosquitos, pueden ver la luz infrarroja. Nosotros la sentimos como calor.

**Luz visible**
La mayor parte de la energía luminosa es invisible para nosotros. La energía que nuestros ojos pueden detectar es apenas una pequeña parte del espectro electromagnético. Las cámaras infrarrojas traducen la energía invisible en imágenes que podemos ver.

**Luz invisible en información**
Los bomberos utilizan cámaras infrarrojas para encontrar personas atrapadas en edificios en llamas. Los electricistas las utilizan para encontrar equipos defectuosos. Algunos astrónomos utilizan telescopios infrarrojos. Algunos coches tienen cámaras infrarrojas que ayudan a los conductores a ver de noche. Los seres humanos utilizan todo el espectro electromagnético para explorar, descubrir y comunicarse."
73,Power On,Seeing Heat,2,English,Standard,"**Invisible Light**
All objects emit infrared light. Some more than others.
You emit more infrared light than an ice cube. Some animals like pit vipers and mosquitos can see infrared light. We feel it as heat.

**Visible Light**
Most light energy is invisible to us. The energy that our eyes can detect is a mere sliver of the electromagnetic spectrum, Infrared cameras translate invisible energy into images we can see.

**Invisible Light Into Information**
Infrared cameras are used by firefighters to find people trapped in burning buildings. They are used by electrical workers to find failing equipment. Some astronomers use infrared telescopes. Some cars have infrared cameras that help drivers see at night. Humans use the entire electromagnetic spectrum to explore, discover, and communicate."
73,Power On,Seeing Heat,2,Hmong,Standard,"**Lub teeb tsis pom **
Txhua yam khoom emit infrared teeb. Ib txhia ntau dua lwm tus.
Koj emit ntau lub teeb infrared tshaj lub thawv dej khov. Qee cov tsiaj xws li pit vipers thiab yoov tshaj cum tuaj yeem pom lub teeb infrared. Peb xav tias nws yog cua sov.

**Visible Light**
Feem ntau lub teeb lub zog tsis pom rau peb. Lub zog uas peb ob lub qhov muag tuaj yeem ntes tau tsuas yog ib qho sliver ntawm electromagnetic spectrum, Infrared koob yees duab txhais lub zog tsis pom rau hauv cov duab peb pom.

** Tsis pom lub teeb rau hauv cov ntaub ntawv **
Lub koob yees duab infrared yog siv los ntawm cov neeg tua hluav taws los nrhiav cov neeg uas raug kaw hauv cov tsev kub hnyiab. Lawv siv los ntawm cov neeg ua haujlwm hluav taws xob los nrhiav cov cuab yeej ua tsis tiav. Qee cov astronomers siv infrared telescopes. Qee lub tsheb muaj lub koob yees duab infrared uas pab tsav tsheb pom thaum hmo ntuj. Tib neeg siv tag nrho cov electromagnetic spectrum los tshawb nrhiav, nrhiav pom, thiab sib txuas lus."
73,Power On,Seeing Heat,2,Hmong,Simplified,"**Sov sov nyob ib ncig ntawm peb**
Txhua yam muab lub teeb tshwj xeeb uas peb tsis pom, hu ua lub teeb infrared. Koj muab lub teeb no ntau dua li lub voos xwmfab dej khov. Qee cov tsiaj, zoo li qee cov nab thiab yoov tshaj cum, tuaj yeem pom lub teeb no. Peb xav tias nws yog cua sov.

** Lub teeb uas zais **
Feem ntau ntawm qhov kaj nyob ib puag ncig peb yog qhov tsis pom. Peb ob lub qhov muag tsuas pom ib feem me me xwb. Cov koob yees duab tshwj xeeb tuaj yeem tig lub teeb pom tsis tau rau hauv cov duab peb tuaj yeem pom.

** Tig lub teeb pom tsis pom hauv cov duab **
Cov koob yees duab tshwj xeeb no pab cov neeg tua hluav taws nrhiav cov neeg uas raug kaw hauv cov tsev kub hnyiab. Lawv pab cov neeg ua haujlwm nrhiav cov khoom tawg. Qee cov kws tshawb fawb siv lawv los kawm txog lub qab ntuj khwb. Qee lub tsheb txawm muaj lawv los pab peb pom hmo ntuj."
73,Power On,Seeing Heat,2,English,Simplified,"**Warmth Around Us**
Everything gives off a special kind of light that we can't see, called infrared light. You give off more of this light than an ice cube. Some animals, like certain snakes and mosquitoes, can see this light. We feel it as heat.

**Light That's Hidden**
Most of the light around us is invisible. Our eyes can only see a tiny part of it. Special cameras can turn invisible light into pictures we can see.

**Turning Invisible Light into Pictures**
These special cameras help firefighters find people trapped in burning buildings. They help workers find broken equipment. Some scientists use them to study the universe. Some cars even have them to help us see at night."
73,Power On,Seeing Heat,2,Spanish,Simplified,"**Calor a nuestro alrededor**
Todo lo que nos rodea emite un tipo especial de luz que no podemos ver, llamada luz infrarroja. Emitimos más luz que un cubo de hielo. Algunos animales, como ciertas serpientes y mosquitos, pueden ver esta luz. La sentimos como calor.

**Luz oculta**
La mayor parte de la luz que nos rodea es invisible. Nuestros ojos solo pueden ver una pequeña parte de ella. Cámaras especiales pueden convertir la luz invisible en imágenes que podemos ver.

**Convertir la luz invisible en imágenes**
Estas cámaras especiales ayudan a los bomberos a encontrar personas atrapadas en edificios en llamas. Ayudan a los trabajadores a encontrar equipos rotos. Algunos científicos las utilizan para estudiar el universo. Algunos coches incluso las tienen para ayudarnos a ver de noche."
74,Power On,Sun as the Source,2,Spanish,Standard,"El Sol, la fuente
================================

Una esfera hirviente y agitada de plasma incandescente. Un reactor de fusión masivo sostenido por su propio colapso gravitacional. Es increíblemente grande y ridículamente caliente. Por favor, no lo mires fijamente. Cada año, la Tierra recibe alrededor de **3.800.000 exajulios** de energía del Sol, la fuente de energía por excelencia. Es una cantidad asombrosa de energía, pero solo una fracción diminuta de la producción total del Sol. Esta energía impulsa el clima y la vida. La energía no se puede crear en la Tierra: solo se puede transformar de la energía solar en diferentes tipos de energía. Las plantas transforman alrededor de **3.000 exajulios** de esta energía solar a través de la fotosíntesis. Los humanos transforman y utilizan alrededor de **500 exajulios** de energía cada año. Nuestra energía proviene de distintas fuentes, entre ellas el carbón, el petróleo, el gas natural, el agua y el viento, y directamente del propio Sol. Nuestro planeta recibe más energía del Sol en **90 minutos** de la que la gente utiliza en un año. Si somos lo suficientemente inteligentes, nunca nos quedaremos sin energía. Si somos increíblemente inteligentes, podríamos construir un futuro energético completamente nuevo.

El motor de fusión
------------------

El Sol produce energía mediante el proceso de fusión termonuclear. En el núcleo del Sol, la presión extrema fusiona los átomos de hidrógeno, produciendo átomos de helio. Esta fusión libera una monstruosa cantidad de energía en forma de rayos gamma de alta energía. A medida que estos rayos gamma rebotan desde el centro del Sol hasta su superficie, pierden algo de energía y se convierten principalmente en luz ultravioleta, visible e infrarroja. La energía del núcleo del Sol puede tardar entre **10.000** y **170.000 años** en llegar a su superficie. Desde allí, tarda unos **ocho minutos** en llegar a la Tierra. La luz del Sol tarda **5,5 horas** en llegar a Plutón.

Transformando el Sol
----------------------

La energía almacenada en el petróleo, el carbón y el gas natural proviene del Sol. La energía almacenada en el viento y el agua que fluye proviene del Sol. Incluso la energía almacenada en los alimentos que comemos proviene del Sol. Transformamos esta energía almacenada. La madera en calor. El viento en el movimiento de los barcos. El agua en el movimiento de las muelas. Los alimentos en músculos, trabajo, ideas y tecnología. El carbón en calor, en vapor, en turbinas giratorias y los generadores en electricidad. La electricidad en luz, calor, trabajo, información, computación e inteligencia de las máquinas.

**El Sol impulsa la vida. El Sol impulsa la civilización. El Sol te impulsa a ti.**"
74,Power On,Sun as the Source,2,English,Standard,"The Sun, The Source
================================

A seething, roiling sphere of incandescent plasma. A massive fusion reactor sustained by its own gravitational collapse. It is mind-bogglingly huge and ridiculously hot. Please don't stare at it. Each year, the Earth receives around **3,800,000 exajoules** of energy from the Sun - the ultimate source of energy. It's a staggering amount of energy yet only a tiny fraction of the Sun's total output. This energy drives weather and life. Energy cannot be created on earth - it can only be transformed from solar energy into different types of energy. Plants transform about **3,000 exajoules** of this solar energy through photosynthesis. Humans transform and use around **500 exajoules** of energy each year. Our energy comes from different sources, including coal, oil, natural gas, water and wind, and directly from the Sun itself. Our planet receives more energy from the Sun in **90 minutes** than people use in a year. If we are clever enough, we will never run out of energy. If we are incredibly clever, we might build an entirely new energy future.

The Fusion Engine
------------------

The Sun produces energy through the process of thermonuclear fusion. In the Sun's core, the extreme pressure fuses hydrogen atoms together, producing helium atoms. This fusion releases a monstrous amount of energy in the form of high-energy gamma rays. As these gamma rays bounce their way from the center of the Sun to its surface, they lose some energy and become mostly ultraviolet, visible, and infrared light. Energy from the Sun's core can take anywhere from **10,000** to **170,000 years** to reach its surface. From there, it takes about **eight minutes** to reach the Earth. It takes **5.5 hours** for light from the Sun to reach Pluto.

Transforming the Sun
----------------------

The energy stored in oil, coal, and natural gas comes from the Sun. The energy stored in the wind and flowing water comes from the Sun. Even the energy stored in the food you eat comes from the Sun. We transform this stored energy. Wood into heat. Wind into the movement of ships. Water into the motion of millstones. Food into muscle, work, ideas, and technology. Coal into heat into steam into spinning turbines and generators into electricity. Electricity into light, heat, work, information, computation, and machine intelligence.

**The Sun Powers Life. The Sun Powers Civilization. The Sun Powers You.**"
74,Power On,Sun as the Source,2,Hmong,Standard,"Lub Hnub, Qhov Chaw
=======================================================

Ib tug seething, roiling kheej kheej ntawm incandescent plasma. Ib tug loj fusion reactor txhawb nqa los ntawm nws tus kheej gravitational vau. Nws yog mind-bogglingly loj thiab ridiculously kub. Thov tsis txhob ntsia nws. Txhua xyoo, lub ntiaj teb tau txais ib ncig ntawm **3,800,000 exajoules** ntawm lub zog los ntawm lub hnub - qhov kawg ntawm lub zog. Nws yog ib tug staggering tus nqi ntawm lub zog tsis tau tsuas yog ib feem me me ntawm lub hnub tag nrho cov zis. Lub zog no tsav huab cua thiab lub neej. Lub zog tsis tuaj yeem tsim nyob rau hauv lub ntiaj teb - nws tsuas yog hloov los ntawm lub hnub ci zog mus rau ntau hom zog. Nroj tsuag hloov txog ** 3,000 exajoules ** ntawm lub hnub ci zog los ntawm photosynthesis. Tib neeg hloov pauv thiab siv ib puag ncig ** 500 exajoules ** ntawm lub zog txhua xyoo. Peb lub zog los ntawm ntau qhov chaw, suav nrog cov thee, roj, nkev, dej thiab cua, thiab ncaj qha los ntawm lub hnub nws tus kheej. Peb lub ntiaj teb tau txais ntau lub zog los ntawm Lub Hnub hauv **90 feeb** dua li cov neeg siv hauv ib xyoos. Yog tias peb ntse txaus, peb yuav tsis muaj zog. Yog tias peb ntse heev, peb yuav tsim lub zog tshiab rau yav tom ntej.

Fusion Cav
----------------------

Lub hnub tsim lub zog los ntawm cov txheej txheem ntawm thermonuclear fusion. Nyob rau hauv lub hnub lub hauv paus, lub siab heev fuses hydrogen atoms ua ke, ua helium atoms. Qhov fusion no tso tawm ntau lub zog hauv daim ntawv ntawm lub zog gamma rays. Raws li cov gamma rays thaws lawv txoj kev los ntawm nruab nrab ntawm lub hnub mus rau nws nto, lawv poob ib co zog thiab ua feem ntau ultraviolet, pom, thiab infrared teeb. Lub zog los ntawm lub hnub cov tub ntxhais tuaj yeem siv qhov twg los ntawm ** 10,000 ** mus rau ** 170,000 xyoo ** kom ncav cuag nws qhov chaw. Los ntawm qhov ntawd, nws yuav siv sijhawm li ** yim feeb** mus txog lub Ntiaj Teb. Nws yuav siv sij hawm **5.5 teev** rau lub teeb ntawm lub hnub mus txog Pluto.

Hloov lub hnub
----------------------

Lub zog khaws cia hauv cov roj, thee, thiab cov nkev ntuj yog los ntawm lub hnub. Lub zog khaws cia hauv cua thiab dej ntws los ntawm Lub Hnub. Txawm tias lub zog khaws cia hauv cov zaub mov koj noj los ntawm lub hnub. Peb hloov lub zog khaws cia no. Ntoo rau hauv tshav kub. Cua rau hauv kev txav ntawm cov nkoj. Dej rau hauv kev txav ntawm millstones. Khoom noj khoom haus rau cov leeg nqaij, ua haujlwm, tswv yim, thiab siv tshuab. Coal rau hauv tshav kub rau hauv chav rau spinning turbines thiab generators rau hauv hluav taws xob. Hluav taws xob rau lub teeb, cua sov, ua haujlwm, cov ntaub ntawv, kev suav, thiab tshuab txawj ntse.

** Lub Hnub Lub Zog Lub Neej. Lub Hnub Powers Civilization. Lub hnub muaj zog rau koj.**"
74,Power On,Sun as the Source,2,Hmong,Simplified,"Lub Hnub, Qhov Chaw
=======================================================

Lub hnub yog ib lub pob loj heev ntawm kub, ci ntsa iab. Nws yog vim li cas peb muaj txoj sia nyob hauv ntiaj teb thiab nws muab lub zog rau peb kom peb muaj sia nyob. Txhua xyoo, lub ntiaj teb tau txais lub zog loj ntawm lub hnub - txog 400 npaug ntau dua li peb siv. Lub zog no ua rau huab cua thiab pab cov nroj tsuag loj hlob. Peb tsis tuaj yeem ua lub zog hauv ntiaj teb, tab sis peb tuaj yeem hloov lub zog ntawm lub hnub mus rau ntau hom. Cov nroj tsuag tig qee lub hnub lub zog rau hauv cov zaub mov, thiab peb siv lub zog los ntawm ntau qhov chaw xws li thee, roj, thiab cua.

Lub Hnub Lub Zog
----------------------

Lub hnub ua rau lub zog los ntawm squishing ua ke me me hu ua atoms. Qhov no ua rau ntau lub zog uas mus rau lub ntiaj teb hauv 8 feeb xwb. Lub zog los ntawm Lub Hnub yog qhov ua rau txhua yam txav mus los, loj hlob, thiab ua haujlwm. Peb siv lub hnub lub zog los txhawb peb lub tsev, tsev kawm ntawv, thiab khoos phis tawj.

Koj thiab Hnub
----------------------

Lub hnub lub zog nyob ib puag ncig peb. Nws yog nyob rau hauv cov zaub mov uas peb noj, cua tshuab, thiab dej ntws. Peb siv lub hnub lub zog los ua txhua yam xws li ua zaub mov, caij nkoj, thiab teeb peb lub tsev. Lub hnub yog qhov ua rau lub neej hauv ntiaj teb ua tau. ** Lub Hnub Lub Zog Lub Neej. Lub hnub muaj zog rau koj.**"
74,Power On,Sun as the Source,2,English,Simplified,"The Sun, The Source
================================

The Sun is a really big ball of hot, glowing gas. It's the reason we have life on Earth and it gives us the energy we need to survive. Every year, the Earth gets a huge amount of energy from the Sun - about 400 times more than we use. This energy makes the weather and helps plants grow. We can't make energy on Earth, but we can change the energy from the Sun into different types. Plants turn some of the Sun's energy into food, and we use energy from different sources like coal, oil, and wind.

The Sun's Energy
-----------------

The Sun makes energy by squishing together tiny particles called atoms. This makes a lot of energy that travels to the Earth in just 8 minutes. The energy from the Sun is what makes things move, grow, and work. We use the Sun's energy to power our homes, schools, and computers.

You and the Sun
----------------

The Sun's energy is all around us. It's in the food we eat, the wind that blows, and the water that flows. We use the Sun's energy to do all sorts of things like cook food, sail ships, and light our homes. The Sun is what makes life on Earth possible. **The Sun Powers Life. The Sun Powers You.**"
74,Power On,Sun as the Source,2,Spanish,Simplified,"El Sol, la fuente
================================

El Sol es una enorme bola de gas incandescente. Es la razón por la que tenemos vida en la Tierra y nos da la energía que necesitamos para sobrevivir. Cada año, la Tierra recibe una enorme cantidad de energía del Sol, unas 400 veces más de la que utilizamos. Esta energía crea el clima y ayuda a las plantas a crecer. No podemos producir energía en la Tierra, pero podemos transformar la energía del Sol en diferentes tipos. Las plantas convierten parte de la energía del Sol en alimentos y utilizamos energía de diferentes fuentes, como el carbón, el petróleo y el viento.

La energía del Sol
-----------------

El Sol produce energía al comprimir partículas diminutas llamadas átomos. Esto produce una gran cantidad de energía que viaja a la Tierra en solo 8 minutos. La energía del Sol es lo que hace que las cosas se muevan, crezcan y funcionen. Utilizamos la energía del Sol para alimentar nuestros hogares, escuelas y computadoras.

Tú y el Sol
----------------

La energía del Sol está a nuestro alrededor. Está en los alimentos que comemos, en el viento que sopla y en el agua que fluye. Utilizamos la energía del Sol para hacer todo tipo de cosas, como cocinar, navegar e iluminar nuestros hogares. El Sol es lo que hace posible la vida en la Tierra. **El Sol da energía a la vida. El Sol te da energía a ti.**"
75,Power On,Tornado,3,Spanish,Standard,"Aquí está el texto con el formato recuperado en Markdown:

# Destrucción
Los tornados pueden lanzar automóviles y camiones como si fueran juguetes, arrancar árboles del suelo y destrozar edificios. Libra por libra, los tornados son las tormentas más energéticas y destructivas del planeta.

# Tornados de Wisconsin
Wisconsin tiene un promedio de 23 tornados cada año. Tuvimos 62 en 2005. Solo tuvimos cuatro en 2012. Los tornados de Wisconsin, en promedio, duran menos de 10 minutos y tocan tierra de tres a cinco millas. El tornado de Chetek en mayo de 2017 estuvo en el suelo durante aproximadamente dos horas y recorrió un camino de 83 millas a través de Wisconsin. Chetek está a 40 millas al norte de Eau Claire.

# Energía térmica
El aire cálido y húmedo se eleva mientras que el aire más frío desciende, lo que provoca la rotación dentro de una tormenta eléctrica.

# Energía cinética
Un embudo de aire arremolinado serpentea hacia abajo desde la tormenta hasta el suelo con vientos que pueden alcanzar velocidades de más de 300 millas por hora."
75,Power On,Tornado,3,English,Standard,"Here is the text with recovered formatting in markdown:

# Destruction
Tornadoes can toss cars and trucks around like toys, rip trees out of the ground, and tear buildings apart. Pound for pound, tornadoes are the most energetic and destructive storms on the planet.

# Wisconsin Tornadoes
Wisconsin averages 23 tornadoes each year. We had 62 back in 2005. We only had four in 2012. Wisconsin tornadoes, on average, last for under 10 minutes and touch ground for three to five miles. The Chetek tornado in May 2017 was on the ground for about two hours and cut an 83-mile path through Wisconsin. Chetek is 40 miles north of Eau Claire.

# Heat Energy
Warm, moist air lifts upward as cooler air sinks downward causing rotation within a thunderstorm.

# Kinetic Energy
A funnel of swirling air snakes downward from the storm to the ground with winds that can reach speeds of over 300 miles per hour."
